Date,NAV
20170519,5.646717
20170522,5.669464
20170523,5.69261
20170524,5.69679
20170525,5.715931
20170526,5.718713
20170530,5.713863
20170531,5.703494
20170601,5.760771
20170602,5.768428
20170605,5.748821
20170606,5.725169
20170607,5.744628
20170608,5.758687
20170609,5.777849
20170612,5.775934
20170613,5.795437
20170614,5.77341
20170615,5.742014
20170616,5.719387
20170619,5.777735
20170620,5.729985
20170621,5.724488
20170622,5.73389
20170623,5.741189
20170626,5.765864
20170627,5.734675
20170628,5.794138
20170629,5.762954
20170630,5.771466
20170703,5.813206
20170704,5.813174
20170705,5.812956
20170706,5.754396
20170707,5.786247
20170710,5.775296
20170711,5.771501
20170712,5.803295
20170713,5.832142
20170714,5.860959
20170717,5.871653
20170718,5.853986
20170719,5.883079
20170720,5.877371
20170721,5.868116
20170724,5.865112
20170725,5.901111
20170726,5.887429
20170727,5.880292
20170728,5.880424
20170731,5.881638
20170801,5.897384
20170802,5.910584
20170803,5.88979
20170804,5.902851
20170807,5.921868
20170808,5.919335
20170809,5.91009
20170810,5.811134
20170811,5.814159
20170814,5.871961
20170815,5.871921
20170816,5.876075
20170817,5.772146
20170818,5.750553
20170821,5.750177
20170822,5.80893
20170823,5.802035
20170824,5.789347
20170825,5.814264
20170829,5.82292
20170830,5.858335
20170831,5.892399
20170901,5.93328
20170904,5.933182
20170905,5.875794
20170906,5.908586
20170907,5.895477
20170908,5.88006
20170911,5.951844
20170912,5.99503
20170913,6.006761
20170914,5.995235
20170915,6.018487
20170918,6.024473
20170919,6.023837
20170920,6.023618
20170921,6.010859
20170922,6.024755
20170925,6.034202
20170926,6.050045
20170927,6.083527
20170928,6.082356
20170929,6.098311
20171002,6.146495
20171003,6.18269
20171004,6.178015
20171005,6.209417
20171006,6.197344
20171009,6.184857
20171010,6.212133
20171011,6.216301
20171012,6.187345
20171013,6.206343
20171016,6.212154
20171017,6.211432
20171018,6.219219
20171019,6.216146
20171020,6.258848
20171023,6.251989
20171024,6.282786
20171025,6.237212
20171026,6.248281
20171027,6.263896
20171030,6.244686
20171031,6.253092
20171101,6.275699
20171102,6.282426
20171103,6.295412
20171106,6.306813
20171107,6.288524
20171108,6.304098
20171109,6.284651
20171110,6.291146
20171113,6.298724
20171114,6.270754
20171115,6.244134
20171116,6.334304
20171117,6.327657
20171120,6.348182
20171121,6.386442
20171122,6.386394
20171123,6.38636
20171124,6.386456
20171127,6.362177
20171128,6.440495
20171129,6.473205
20171130,6.513784
20171201,6.500627
20171204,6.524537
20171205,6.485046
20171206,6.466645
20171207,6.490955
20171208,6.541294
20171211,6.573345
20171212,6.573315
20171213,6.565981
20171214,6.522093
20171215,6.591711
20171218,6.663838
20171219,6.644263
20171220,6.663692
20171221,6.674268
20171222,6.669482
20171227,6.648177
20171228,6.661318
20171229,6.617354
20180102,6.703828
20180103,6.714837
20180104,6.74679
