Date,NAV
20130725,62.2196
20130726,62.1503
20130729,61.8167
20130730,61.8826
20130731,61.7425
20130801,62.4136
20130802,62.7656
20130805,62.6502
20130806,62.5007
20130807,62.1376
20130808,62.5142
20130809,62.5228
20130812,62.4662
20130813,62.643
20130814,62.6808
20130815,61.944
20130816,61.9518
20130819,61.5975
20130820,61.4762
20130821,61.0379
20130822,61.3137
20130823,61.7873
20130826,61.6382
20130827,60.783
20130828,60.5796
20130829,60.7001
20130830,60.4551
20130902,60.8363
20130903,60.9949
20130904,61.4112
20130905,61.5289
20130906,61.7636
20130909,62.3948
20130910,63.0114
20130911,63.2553
20130912,63.148
20130913,63.1441
20130916,63.7331
20130917,63.7653
20130918,64.2771
20130919,64.8664
20130920,64.4475
20130923,64.2656
20130924,64.1463
20130925,63.7293
20130926,63.8398
20130927,64.08967
20130930,63.2493
20131001,63.6722
20131002,63.6012
20131003,63.3602
20131004,63.5473
20131007,63.1192
20131008,62.6864
20131009,62.5499
20131010,63.5624
20131011,64.0492
20131014,64.2352
20131015,64.116
20131016,64.5632
20131017,65.184
20131018,65.6585
20131021,65.7235
20131022,66.1428
20131023,65.7256
20131024,65.9384
20131025,65.9042
20131028,66.0445
20131029,66.2145
20131030,66.1721
20131031,65.7893
20131101,65.5531
20131104,65.7599
20131105,65.5273
20131106,65.8614
20131107,65.1354
20131108,65.3095
20131111,65.4584
20131112,65.374
20131113,65.4132
20131114,65.9169
20131115,66.329
20131118,66.5317
20131119,66.3021
20131120,66.0866
20131121,66.1555
20131122,66.4359
20131125,66.4654
20131126,66.3697
20131127,66.5023
20131128,66.6817
20131129,66.7127
20131202,66.4151
20131203,66.0467
20131204,65.6863
20131205,65.4921
20131206,66.0319
20131209,66.296
20131210,66.1662
20131211,65.5885
20131212,65.089
20131213,65.0455
20131216,65.4197
20131217,65.2317
20131218,65.7874
20131219,65.9567
20131220,66.464751
20131223,66.6697
20131224,66.7773
20131226,67.0053
20131227,67.34
20131230,67.4496
20131231,67.6329
20140102,66.9865
20140103,66.943
20140106,66.7127
20140107,66.9248
20140108,67.0444
20140109,66.8374
20140110,67.2011
20140113,66.9227
20140114,67.1191
20140115,67.451
20140116,67.3978
20140117,67.3121
20140120,67.287
20140121,67.3726
20140122,67.502
20140123,67.0049
20140124,65.7446
20140127,65.1147
20140128,65.3656
20140129,65.1304
20140130,65.2449
20140131,64.9282
20140203,63.8916
20140204,63.7306
20140205,63.8276
20140206,64.6664
20140207,65.4166
20140210,65.5901
20140211,66.2952
20140212,66.5006
20140213,66.6348
20140214,66.97
20140217,67.1576
20140218,67.381
20140219,67.1977
20140220,67.1576
20140221,67.3757
20140224,67.6779
20140225,67.6988
20140226,67.538
20140227,67.7244
20140228,68.0031
20140303,67.171
20140304,68.0237
20140305,68.116
20140306,68.4759
20140307,68.2906
20140310,68.0396
20140311,67.8919
20140312,67.5825
20140313,67.0782
20140314,66.6412
20140317,67.1429
20140318,67.6264
20140319,66.9085
20140320,66.6975
20140321,67.147857
20140324,66.5198
20140325,66.9023
20140326,66.9362
20140327,66.994
20140328,67.3835
20140331,67.8981
20140401,68.2988
20140402,68.4733
20140403,68.3682
20140404,68.0735
20140407,67.4753
20140408,67.6822
20140409,68.1228
20140410,67.4968
20140411,66.8198
20140414,67.0045
20140415,67.0008
20140416,67.687
20140417,67.9299
20140421,68.039
20140422,68.3733
20140423,68.2541
20140424,68.3336
20140425,67.8902
20140428,67.9473
20140429,68.3471
20140430,68.5312
20140501,68.6422
20140502,68.6647
20140505,68.6932
20140506,68.5006
20140507,68.5302
20140508,68.6912
20140509,68.571
20140512,69.0653
20140513,69.2471
20140514,69.2394
20140515,68.7618
20140516,68.8338
20140519,68.9467
20140520,68.6343
20140521,68.9594
20140522,69.2606
20140523,69.4859
20140526,69.6789
20140527,69.7893
20140528,69.7798
20140529,70.0474
20140530,70.0359
20140602,70.1535
20140603,70.1527
20140604,70.1974
20140605,70.5163
20140606,70.9241
20140609,71.0185
20140610,71.0488
20140611,70.9068
20140612,70.7046
20140613,70.7166
20140616,70.6745
20140617,70.7194
20140618,70.5211
20140619,70.9683
20140620,71.429002
20140623,70.8315
20140624,70.5839
20140625,70.561
20140626,70.5814
20140627,70.7076
20140630,70.8343
20140701,71.2548
20140702,71.4105
20140703,71.6822
20140704,71.6682
20140707,71.3673
20140708,70.903
20140709,71.0341
20140710,70.6225
20140711,70.653
20140714,71.0877
20140715,70.9195
20140716,71.2939
20140717,70.6836
20140718,71.0142
20140721,70.8622
20140722,71.3316
20140723,71.4694
20140724,71.5681
20140725,71.2678
20140728,71.2772
20140729,71.1409
20140730,70.9943
20140731,69.9777
20140801,69.6296
20140804,69.8606
20140805,69.3717
20140806,69.1783
20140807,68.8478
20140808,69.0019
20140811,69.5336
20140812,69.4852
20140813,69.8906
20140814,70.1648
20140815,70.1296
20140818,70.6284
20140819,70.9732
20140820,71.0137
20140821,71.219
20140822,71.0151
20140825,71.3763
20140826,71.5347
20140827,71.6486
20140828,71.38
20140829,71.5414
20140901,71.5597
20140902,71.4995
20140903,71.7949
20140904,71.6651
20140905,71.7107
20140908,71.476
20140909,71.0196
20140910,71.0256
20140911,71.0336
20140912,70.7065
20140915,70.573
20140916,70.7583
20140917,70.6073
20140918,70.8416
20140919,71.059364
20140922,70.1598
20140923,69.7431
20140924,70.026
20140925,69.232
20140926,69.4208
20140929,69.1055
20140930,68.9344
20141001,68.1851
20141002,67.739
20141003,68.0358
20141006,68.3037
20141007,67.6478
20141008,67.9964
20141009,67.332
20141010,66.2423
20141013,65.7944
20141014,65.7001
20141015,65.0815
20141016,64.8829
20141017,65.6693
20141020,66.1691
20141021,67.0614
20141022,66.9872
20141023,67.4024
20141024,67.7028
20141027,67.6421
20141028,68.3738
20141029,68.5417
20141030,68.668
20141031,69.4145
20141103,69.0439
20141104,69.015
20141105,69.2564
20141106,69.2438
20141107,69.2048
20141110,69.5606
20141111,69.6072
20141112,69.5809
20141113,69.6122
20141114,69.6366
20141117,69.5039
20141118,70.017
20141119,69.8986
20141120,69.9292
20141121,70.4651
20141124,70.6211
20141125,70.7203
20141126,70.934
20141127,70.8153
20141128,70.5775
20141201,70.0949
20141202,70.3081
20141203,70.4579
20141204,70.3669
20141205,70.4158
20141208,69.9263
20141209,69.6744
20141210,68.7829
20141211,68.7141
20141212,67.8035
20141215,66.9605
20141216,66.8857
20141217,67.5418
20141218,68.6303
20141219,69.355104
20141222,69.4122
20141223,69.3948
20141224,69.4729
20141226,69.5979
20141229,69.7485
20141230,69.3435
20141231,68.9529
20150102,68.7655
20150105,67.4865
20150106,66.8148
20150107,67.1429
20150108,68.422
20150109,68.0816
20150112,67.7888
20150113,67.8722
20150114,67.384
20150115,67.3295
20150116,67.7495
20150119,67.9614
20150120,68.1302
20150121,68.5884
20150122,69.2284
20150123,69.1841
20150126,69.3294
20150127,69.1136
20150128,68.503
20150129,68.581
20150130,67.9233
20150202,68.539
20150203,69.3693
20150204,69.4232
20150205,69.874
20150206,69.5957
20150209,69.3332
20150210,69.6994
20150211,69.519
20150212,70.3236
20150213,70.8287
20150216,70.8435
20150217,70.9133
20150218,71.0896
20150219,71.1765
20150220,71.4322
20150223,71.5012
20150224,71.6986
20150225,71.8169
20150226,71.718
20150227,71.6571
20150302,71.7842
20150303,71.4946
20150304,71.1459
20150305,71.2492
20150306,70.4549
20150309,70.3568
20150310,69.1942
20150311,69.1412
20150312,69.8505
20150313,69.461
20150316,70.1869
20150317,70.1219
20150318,70.8165
20150319,70.5117
20150320,71.661692
20150323,71.5753
20150324,71.405
20150325,70.8319
20150326,70.3079
20150327,70.3175
20150330,70.8506
20150331,70.3032
20150401,70.2747
20150402,70.7707
20150406,71.4148
20150407,71.4205
20150408,71.6339
20150409,71.8931
20150410,72.2111
20150413,72.0039
20150414,72.2454
20150415,72.3848
20150416,72.6204
20150417,71.9125
20150420,72.2055
20150421,72.3904
20150422,72.616
20150423,72.8675
20150424,73.1967
20150427,73.2956
20150428,73.386
20150429,73.0665
20150430,72.3532
20150501,72.6502
20150504,72.8127
20150505,72.2009
20150506,72.1337
20150507,71.8992
20150508,72.9111
20150511,72.7481
20150512,72.5587
20150513,72.8187
20150514,73.3291
20150515,73.5349
20150518,73.5916
20150519,73.4219
20150520,73.4009
20150521,73.6275
20150522,73.4126
20150525,73.417
20150526,72.5377
20150527,72.933
20150528,72.7904
20150529,72.3199
20150601,72.2813
20150602,72.4179
20150603,72.6558
20150604,72.0899
20150605,71.4917
20150608,71.1733
20150609,71.1006
20150610,72.0685
20150611,72.1688
20150612,71.8623
20150615,71.3216
20150616,71.5144
20150617,71.4879
20150618,71.7159
20150619,71.995998
20150622,72.3487
20150623,72.395
20150624,72.0459
20150625,71.8632
20150626,71.6254
20150629,70.0822
20150630,70.128
20150701,70.5576
20150702,70.5629
20150703,70.4086
20150706,69.6988
20150707,69.4412
20150708,68.5783
20150709,69.085
20150710,70.1075
20150713,70.7442
20150714,71.1165
20150715,71.0562
20150716,71.5845
20150717,71.5514
20150720,71.5491
20150721,71.4369
20150722,70.9638
20150723,70.7705
20150724,70.0508
20150727,69.4761
20150728,69.9467
20150729,70.5127
20150730,70.4365
20150731,70.7112
20150803,70.4785
20150804,70.4235
20150805,70.5582
20150806,70.1722
20150807,69.9964
20150810,70.7118
20150811,70.0297
20150812,69.6423
20150813,69.6652
20150814,69.7493
20150817,69.8672
20150818,69.6427
20150819,68.9298
20150820,67.8263
20150821,66.0327
20150824,63.4923
20150825,63.4153
20150826,64.5845
20150827,66.0043
20150828,66.3518
20150831,65.8979
20150901,64.1357
20150902,64.6247
20150903,64.9302
20150904,63.8492
20150907,63.8761
20150908,64.9823
20150909,65.2156
20150910,65.0666
20150911,65.118
20150914,64.9241
20150915,65.3963
20150916,66.2329
20150917,65.92
20150918,65.468722
20150921,64.9731
20150922,63.9171
20150923,63.646
20150924,63.2615
20150925,63.5556
20150928,62.3312
20150929,61.9284
20150930,63.1772
20151001,63.4487
20151002,64.1831
20151005,65.4065
20151006,65.5915
20151007,66.2179
20151008,66.5572
20151009,67.0127
20151012,67.0775
20151013,66.521
20151014,66.1942
20151015,67.1355
20151016,67.4239
20151019,67.3026
20151020,67.2029
20151021,67.0135
20151022,67.6041
20151023,68.2993
20151026,68.2302
20151027,67.8714
20151028,68.4899
20151029,68.1039
20151030,68.1023
20151102,68.4328
20151103,68.5902
20151104,68.5323
20151105,68.4089
20151106,68.097
20151109,67.5797
20151110,67.4717
20151111,67.5363
20151112,66.8282
20151113,66.1133
20151116,66.5164
20151117,66.9293
20151118,67.458
20151119,67.9192
20151120,68.0553
20151123,67.8396
20151124,67.7564
20151125,67.8145
20151126,68.0509
20151127,67.8317
20151130,67.5369
20151201,68.1965
20151202,67.6753
20151203,67.0299
20151204,67.5475
20151207,67.2283
20151208,66.5489
20151209,66.335
20151210,66.2618
20151211,65.2284
20151214,65.012
20151215,65.5793
20151216,66.4587
20151217,65.7859
20151218,65.21633
20151221,65.1518
20151222,65.577
20151223,66.4076
20151224,66.5119
20151228,66.3642
20151229,66.9211
20151230,66.5416
20151231,66.087
20160104,64.7418
20160105,64.7288
20160106,63.9335
20160107,62.5685
20160108,62.0562
20160111,61.7809
20160112,61.898
20160113,61.3659
20160114,61.4461
20160115,60.3404
20160118,60.0388
20160119,60.3519
20160120,59.1382
20160121,59.3011
20160122,60.8891
20160125,60.3855
20160126,60.8292
20160127,60.7641
20160128,60.861
20160129,62.0793
20160201,62.2517
20160202,61.1669
20160203,61.1823
20160204,61.6258
20160205,60.7567
20160208,59.8276
20160209,59.4151
20160210,59.3429
20160211,58.5905
20160212,59.1653
20160215,59.9509
20160216,60.5524
20160217,61.4427
20160218,61.5476
20160219,61.3083
20160222,62.0796
20160223,61.433
20160224,61.1471
20160225,61.842
20160226,61.8957
20160229,61.6441
20160301,62.7465
20160302,63.3658
20160303,63.859
20160304,64.3089
20160307,64.3272
20160308,63.7789
20160309,63.9413
20160310,63.9329
20160311,65.061
20160314,65.143
20160315,64.7397
20160316,64.8194
20160317,65.5482
20160318,66.004596
20160321,65.671
20160322,65.6881
20160323,65.1917
20160324,64.8067
20160328,65.0075
20160329,65.3486
20160330,66.1186
20160331,65.9685
20160401,65.5833
20160404,65.6283
20160405,64.7158
20160406,65.2231
20160407,64.8355
20160408,65.2779
20160411,65.3519
20160412,65.8301
20160413,66.7335
20160414,66.9721
20160415,66.9289
20160418,67.0666
20160419,67.778
20160420,67.8215
20160421,67.6968
20160422,67.4723
20160425,67.3104
20160426,67.4494
20160427,67.4774
20160428,67.1992
20160429,66.9474
20160502,67.0871
20160503,66.3764
20160504,65.8075
20160505,65.6872
20160506,65.7387
20160509,65.6983
20160510,66.4535
20160511,66.1611
20160512,66.0518
20160513,65.4637
20160516,65.9288
20160517,65.7456
20160518,65.6773
20160519,65.1034
20160520,65.5813
20160523,65.4735
20160524,66.1296
20160525,66.7603
20160526,66.9129
20160527,67.1012
20160530,67.1301
20160531,67.0523
20160601,67.006
20160602,67.0672
20160603,67.3145
20160606,67.6545
20160607,68.0565
20160608,68.3112
20160609,67.8912
20160610,66.938
20160613,66.1013
20160614,65.4916
20160615,65.6624
20160616,64.8801
20160617,65.737552
20160620,66.3811
20160621,66.5888
20160622,66.593
20160623,67.4996
20160624,64.1694
20160627,62.8484
20160628,63.9227
20160629,65.3345
20160630,66.1122
20160701,66.4204
20160704,66.4706
20160705,65.82
20160706,65.5489
20160707,65.7285
20160708,66.3997
20160711,67.0518
20160712,67.6414
20160713,67.8038
20160714,68.1985
20160715,68.123
20160718,68.2591
20160719,68.056
20160720,68.3848
20160721,68.3252
20160722,68.3579
20160725,68.2613
20160726,68.3434
20160727,68.3937
20160728,68.4496
20160729,68.9621
20160801,68.8833
20160802,68.4434
20160803,68.2512
20160804,68.4883
20160805,68.885
20160808,69.097
20160809,69.4482
20160810,69.4449
20160811,69.8016
20160812,69.8345
20160815,70.0012
20160816,69.6973
20160817,69.6876
20160818,69.935
20160819,69.7072
20160822,69.6947
20160823,69.9285
20160824,69.6039
20160825,69.4758
20160826,69.4523
20160829,69.3888
20160830,69.3503
20160831,69.171
20160901,69.2991
20160902,69.7621
20160905,69.9494
20160906,70.3691
20160907,70.4658
20160908,70.3736
20160909,68.9284
20160912,69.0185
20160913,68.2582
20160914,68.1588
20160915,68.6239
20160916,68.2979
20160919,68.6542
20160920,68.6716
20160921,69.3891
20160922,69.8317
20160923,69.778449
20160926,68.7971
20160927,69.0295
20160928,69.2845
20160929,69.0986
20160930,69.2165
20161003,69.1978
20161004,69.0601
20161005,69.178
20161006,69.1013
20161007,68.8747
20161010,69.1314
20161011,68.3577
20161012,68.1559
20161013,67.8513
20161014,68.0584
20161017,67.822
20161018,68.4204
20161019,68.668
20161020,68.5804
20161021,68.4572
20161024,68.6915
20161025,68.5186
20161026,68.4206
20161027,68.1896
20161028,68.0528
20161031,68.0652
20161101,67.8138
20161102,67.332
20161103,67.1055
20161104,66.8119
20161107,67.8288
20161108,68.124
20161109,68.0955
20161110,68.3007
20161111,67.9229
20161114,67.6913
20161115,68.0434
20161116,67.971
20161117,68.2697
20161118,67.9078
20161121,68.3906
20161122,68.574
20161123,68.4349
20161124,68.5346
20161125,68.8398
20161128,68.6284
20161129,68.676
20161130,68.6
20161201,68.4725
20161202,68.4328
20161205,68.753
20161206,69.1772
20161207,70.006
20161208,70.2415
20161209,70.4904
20161212,70.4539
20161213,70.9985
20161214,70.6049
20161215,69.8691
20161216,70.142478
20161219,69.969
20161220,70.0554
20161221,70.0135
20161222,69.8749
20161223,69.9205
20161227,69.9931
20161228,69.723
20161229,69.8777
20161230,69.8615
20170103,70.1426
20170104,70.7421
20170105,71.1301
20170106,71.1556
20170109,70.9025
20170110,71.0478
20170111,71.0059
20170112,71.297
20170113,71.4512
20170116,71.2246
20170117,71.239
20170118,71.3756
20170119,71.0048
20170120,71.24
20170123,71.2701
20170124,71.6377
20170125,72.2085
20170126,72.1871
20170127,72.1799
20170130,71.7695
20170131,71.7381
20170201,71.8163
20170202,71.9018
20170203,72.3062
20170206,72.074
20170207,72.0192
20170208,72.2189
20170209,72.4388
20170210,72.743
20170213,73.1125
20170214,73.1187
20170215,73.5471
20170216,73.7163
20170217,73.6581
20170220,73.7132
20170221,73.9431
20170222,73.9737
20170223,74.1258
20170224,73.8957
20170227,73.8938
20170228,73.7747
20170301,74.4252
20170302,74.1663
20170303,74.1201
20170306,74.0419
20170307,73.8802
20170308,73.6692
20170309,73.6122
20170310,74.0018
20170313,74.2624
20170314,74.0335
20170315,74.4556
20170316,75.0082
20170317,74.996
20170320,74.9613
20170321,74.4912
20170322,74.2877
20170323,74.0551
20170324,74.427328
20170327,74.0359
20170328,74.576
20170329,74.5547
20170330,74.6649
20170331,74.3496
20170403,74.2398
20170404,74.2815
20170405,74.1804
20170406,74.1603
20170407,74.1125
20170410,74.1295
20170411,74.1578
20170412,74.0161
20170413,73.712
20170417,74.1599
20170418,73.8054
20170419,73.6902
20170420,74.1499
20170421,74.0231
20170424,75.1726
20170425,75.6403
20170426,75.6653
20170427,75.6139
20170428,75.5041
20170501,75.6687
20170502,75.8822
20170503,75.7656
20170504,75.8555
20170505,76.2004
20170508,76.3038
20170509,76.2023
20170510,76.3449
20170511,76.2498
20170512,76.3351
20170515,76.7256
20170516,76.9521
20170517,76.0959
20170518,75.8609
20170519,76.4143
20170522,76.8541
20170523,76.9304
20170524,76.9793
20170525,77.3094
20170526,77.2561
20170529,77.2181
20170530,77.1509
20170531,77.1822
20170601,77.6161
20170602,78.1189
20170605,78.0171
20170606,77.8021
20170607,77.8347
20170608,77.7251
20170609,77.6941
20170612,77.4837
20170613,77.8663
20170614,77.9917
20170615,77.4025
20170616,77.6419
20170619,78.1826
20170620,77.651
20170621,77.5275
20170622,77.0447
20170623,77.743164
20170626,77.3556
20170627,77
20170628,77.4647
20170629,77.0817
20170630,76.9356
20170703,77.1198
20170704,76.9977
20170705,77.075
20170706,76.6764
20170707,76.7792
20170710,76.9771
20170711,76.9975
20170712,77.7065
20170713,77.9554
20170714,78.4145
20170717,78.4752
20170718,78.5218
20170719,78.8983
20170720,79.0723
20170721,78.9117
20170724,78.7957
20170725,78.9739
20170726,79.0098
20170727,79.1528
20170728,78.971
20170731,79.0358
20170801,79.4068
20170802,79.4389
20170803,79.3497
20170804,79.3424
20170807,79.5359
20170808,79.3868
20170809,79.1398
20170810,78.34
20170811,78.1322
20170814,78.7451
20170815,78.6181
20170816,78.8733
20170817,78.2913
20170818,78.0394
20170821,78.1323
20170822,78.6492
20170823,78.5695
20170824,78.5436
20170825,78.7711
20170828,78.8483
20170829,78.7755
20170830,78.9152
20170831,79.3507
20170901,79.612
20170904,79.4503
20170905,79.1702
20170906,79.32
20170907,79.5871
20170908,79.606
20170911,80.2766
20170912,80.5242
20170913,80.4431
20170914,80.3459
20170915,80.5326
20170918,80.7175
20170919,80.9024
20170920,81.0207
20170921,80.3198
20170922,80.782807
20170925,80.1178
20170926,79.848
20170927,80.0264
20170928,80.1586
20170929,80.5318
20171002,80.6774
20171003,80.9717
20171004,81.0717
20171005,81.2639
20171006,81.2012
20171009,81.13
20171010,81.5424
20171011,81.7015
20171012,81.7269
20171013,81.9335
20171016,82.0461
20171017,81.9014
20171018,82.0125
20171019,82.0312
20171020,82.1309
20171023,81.9202
20171024,81.9482
20171025,81.6955
20171026,81.7272
20171027,82.0493
20171030,82.104
20171031,82.2171
20171101,82.4589
20171102,82.5306
20171103,82.5901
20171106,82.6569
20171107,82.6903
20171108,82.8334
20171109,82.5471
20171110,82.4347
20171113,82.2279
20171114,82.0766
20171115,81.62
20171116,82.2775
20171117,82.2799
20171120,82.3705
20171121,82.8947
20171122,83.0582
20171123,83.1493
20171124,83.3857
20171127,83.1864
20171128,83.586
20171129,83.5606
20171130,83.8119
20171201,83.4914
20171204,83.5947
20171205,83.3429
20171206,82.9906
20171207,83.1712
20171208,83.6118
20171211,83.9678
20171212,83.9979
20171213,84.0823
20171214,83.8915
20171215,84.1388
20171218,84.914
20171219,84.6665
20171220,84.6498
20171221,84.5365
20171222,84.868684
20171226,84.5423
20171227,84.7573
20171228,84.9801
20171229,84.9197
20180102,85.5056
20180103,85.8988
20180104,86.6011
20180105,87.1583
20180108,87.2556
20180109,87.3907
20180110,87.3629
20180111,87.6927
20180112,88.2728
20180115,88.606
20180116,88.4926
20180117,88.9214
20180118,88.8393
20180119,89.2619
20180122,89.802
20180123,90.2457
20180124,90.3929
20180125,90.4963
20180126,91.0788
20180129,90.5201
20180130,89.6434
20180131,89.6662
20180201,89.6361
20180202,88.0405
20180205,85.4378
20180206,84.9394
20180207,85.0056
20180208,82.9885
20180209,82.992
20180212,83.961
20180213,84.2199
20180214,85.2807
20180215,86.3542
20180216,86.6012
20180219,86.5486
20180220,86.1385
20180221,85.9858
20180222,85.8927
20180223,86.8632
20180226,87.5809
20180227,86.8607
20180228,85.9177
20180301,84.9099
20180302,84.8081
20180305,85.3314
20180306,85.9069
20180307,85.7945
20180308,86.1939
20180309,87.1425
20180312,87.4563
20180313,87.1448
20180314,86.74
20180315,86.6799
20180316,86.6708
20180319,85.7575
20180320,85.8202
20180321,85.7656
20180322,84.0749
20180323,82.911738
20180326,83.7984
20180327,83.3914
20180328,82.976
20180329,83.656
20180402,82.7276
20180403,83.0867
20180404,83.3964
20180405,84.1893
20180406,83.2066
20180409,83.5261
20180410,84.6377
20180411,84.3812
20180412,84.6877
20180413,84.5811
20180416,84.9141
20180417,85.4964
20180418,85.8635
20180419,85.6742
20180420,84.9629
20180423,84.7855
20180424,84.2187
20180425,83.9422
20180426,84.539
20180427,84.7901
20180430,84.5253
20180501,84.4046
20180502,84.0657
20180503,83.7844
20180504,84.4094
20180507,84.7048
20180508,84.669
20180509,85.2049
20180510,85.8292
20180511,86.2359
20180514,86.4324
20180515,85.701
20180516,85.8505
20180517,85.8735
20180518,85.6736
20180521,86.0114
20180522,86.0079
20180523,85.7123
20180524,85.5495
20180525,85.3225
20180528,85.1984
20180529,84.2508
20180530,84.7433
20180531,84.5804
20180601,85.2362
20180604,85.8331
20180605,85.7305
20180606,86.3955
20180607,86.4515
20180608,86.3265
20180611,86.5989
20180612,86.641
20180613,86.4284
20180614,86.4071
20180615,86.0124
20180618,85.6309
20180619,84.9277
20180620,85.2303
20180621,84.097
20180622,85.098855
20180625,83.3308
20180626,83.3984
20180627,82.8474
20180628,82.9201
20180629,83.4496
